Page Count, Touch Count, Fault Count, Extra Faults
2048, 1402, 1402, 0
2048, 1403, 1403, 0
2048, 1404, 1404, 0
2048, 1405, 1405, 0
2048, 1406, 1406, 0
2048, 1407, 1407, 0
2048, 1408, 1408, 0
2048, 1409, 1409, 0
2048, 1410, 1410, 0
2048, 1411, 1411, 0
2048, 1412, 1412, 0
2048, 1413, 1413, 0
2048, 1414, 1414, 0
2048, 1415, 1415, 0
2048, 1416, 1416, 0
2048, 1417, 1417, 0
2048, 1418, 1418, 0
2048, 1419, 1419, 0
2048, 1420, 1420, 0
2048, 1421, 1421, 0
2048, 1422, 1422, 0
2048, 1423, 1423, 0
2048, 1424, 1424, 0
2048, 1425, 1425, 0
2048, 1426, 1426, 0
2048, 1427, 1427, 0
2048, 1428, 1428, 0
2048, 1429, 1429, 0
2048, 1430, 1430, 0
2048, 1431, 1431, 0
2048, 1432, 1432, 0
2048, 1433, 1433, 0
2048, 1434, 1434, 0
2048, 1435, 1435, 0
2048, 1436, 1436, 0
2048, 1437, 1437, 0
2048, 1438, 1438, 0
2048, 1439, 1439, 0
2048, 1440, 1440, 0
2048, 1441, 1441, 0
2048, 1442, 1442, 0
2048, 1443, 1443, 0
2048, 1444, 1444, 0
2048, 1445, 1445, 0
2048, 1446, 1446, 0
2048, 1447, 1447, 0
2048, 1448, 1448, 0
2048, 1449, 1449, 0
2048, 1450, 1450, 0
2048, 1451, 1451, 0
2048, 1452, 1452, 0
2048, 1453, 1453, 0
2048, 1454, 1454, 0
2048, 1455, 1455, 0
2048, 1456, 1456, 0
2048, 1457, 1457, 0
2048, 1458, 1458, 0
2048, 1459, 1459, 0
2048, 1460, 1460, 0
2048, 1461, 1461, 0
2048, 1462, 1462, 0
2048, 1463, 1463, 0
2048, 1464, 1464, 0
2048, 1465, 1465, 0
2048, 1466, 1466, 0
2048, 1467, 1467, 0
2048, 1468, 1468, 0
2048, 1469, 1469, 0
2048, 1470, 1470, 0
2048, 1471, 1471, 0
2048, 1472, 1472, 0
2048, 1473, 1473, 0
2048, 1474, 1474, 0
2048, 1475, 1475, 0
2048, 1476, 1476, 0
2048, 1477, 1477, 0
2048, 1478, 1478, 0
2048, 1479, 1479, 0
2048, 1480, 1480, 0
2048, 1481, 1481, 0
2048, 1482, 1482, 0
2048, 1483, 1483, 0
2048, 1484, 1484, 0
2048, 1485, 1485, 0
2048, 1486, 1486, 0
2048, 1487, 1487, 0
2048, 1488, 1488, 0
2048, 1489, 1489, 0
2048, 1490, 1490, 0
2048, 1491, 1491, 0
2048, 1492, 1492, 0
2048, 1493, 1493, 0
2048, 1494, 1494, 0
2048, 1495, 1495, 0
2048, 1496, 1496, 0
2048, 1497, 1497, 0
2048, 1498, 1498, 0
2048, 1499, 1499, 0
2048, 1500, 1500, 0
2048, 1501, 1501, 0
2048, 1502, 1502, 0
2048, 1503, 1503, 0
2048, 1504, 1504, 0
2048, 1505, 1505, 0
2048, 1506, 1506, 0
2048, 1507, 1507, 0
2048, 1508, 1508, 0
2048, 1509, 1509, 0
2048, 1510, 1510, 0
2048, 1511, 1511, 0
2048, 1512, 1512, 0
2048, 1513, 1513, 0
2048, 1514, 1514, 0
2048, 1515, 1515, 0
2048, 1516, 1516, 0
2048, 1517, 1517, 0
2048, 1518, 1518, 0
2048, 1519, 1519, 0
2048, 1520, 1520, 0
2048, 1521, 1521, 0
2048, 1522, 1522, 0
2048, 1523, 1523, 0
2048, 1524, 1524, 0
2048, 1525, 1525, 0
2048, 1526, 1526, 0
2048, 1527, 1527, 0
2048, 1528, 1528, 0
2048, 1529, 1529, 0
2048, 1530, 1530, 0
2048, 1531, 1531, 0
2048, 1532, 1532, 0
2048, 1533, 1533, 0
2048, 1534, 1534, 0
2048, 1535, 1535, 0
2048, 1536, 1536, 0
2048, 1537, 1537, 0
2048, 1538, 1538, 0
2048, 1539, 1539, 0
2048, 1540, 1540, 0
2048, 1541, 1541, 0
2048, 1542, 1542, 0
2048, 1543, 1543, 0
2048, 1544, 1544, 0
2048, 1545, 1545, 0
2048, 1546, 1546, 0
2048, 1547, 1547, 0
2048, 1548, 1548, 0
2048, 1549, 1549, 0
2048, 1550, 1550, 0
2048, 1551, 1551, 0
2048, 1552, 1552, 0
2048, 1553, 1553, 0
2048, 1554, 1554, 0
2048, 1555, 1555, 0
2048, 1556, 1556, 0
2048, 1557, 1557, 0
2048, 1558, 1558, 0
2048, 1559, 1559, 0
2048, 1560, 1560, 0
2048, 1561, 1561, 0
2048, 1562, 1562, 0
2048, 1563, 1563, 0
2048, 1564, 1564, 0
2048, 1565, 1565, 0
2048, 1566, 1566, 0
2048, 1567, 1567, 0
2048, 1568, 1568, 0
2048, 1569, 1569, 0
2048, 1570, 1570, 0
2048, 1571, 1571, 0
2048, 1572, 1572, 0
2048, 1573, 1573, 0
2048, 1574, 1574, 0
2048, 1575, 1575, 0
2048, 1576, 1576, 0
2048, 1577, 1577, 0
2048, 1578, 1578, 0
2048, 1579, 1579, 0
2048, 1580, 1580, 0
2048, 1581, 1581, 0
2048, 1582, 1582, 0
2048, 1583, 1583, 0
2048, 1584, 1584, 0
2048, 1585, 1585, 0
2048, 1586, 1586, 0
2048, 1587, 1587, 0
2048, 1588, 1588, 0
2048, 1589, 1589, 0
2048, 1590, 1590, 0
2048, 1591, 1591, 0
2048, 1592, 1592, 0
2048, 1593, 1593, 0
2048, 1594, 1594, 0
2048, 1595, 1595, 0
2048, 1596, 1596, 0
2048, 1597, 1597, 0
2048, 1598, 1598, 0
2048, 1599, 1599, 0
2048, 1600, 1600, 0
2048, 1601, 1601, 0
2048, 1602, 1602, 0
2048, 1603, 1603, 0
2048, 1604, 1604, 0
2048, 1605, 1605, 0
2048, 1606, 1606, 0
2048, 1607, 1607, 0
2048, 1608, 1608, 0
2048, 1609, 1609, 0
2048, 1610, 1610, 0
2048, 1611, 1611, 0
2048, 1612, 1612, 0
2048, 1613, 1613, 0
2048, 1614, 1614, 0
2048, 1615, 1615, 0
2048, 1616, 1616, 0
2048, 1617, 1617, 0
2048, 1618, 1618, 0
2048, 1619, 1619, 0
2048, 1620, 1620, 0
2048, 1621, 1621, 0
2048, 1622, 1622, 0
2048, 1623, 1623, 0
2048, 1624, 1624, 0
2048, 1625, 1625, 0
2048, 1626, 1626, 0
2048, 1627, 1627, 0
2048, 1628, 1628, 0
2048, 1629, 1629, 0
2048, 1630, 1630, 0
2048, 1631, 1631, 0
2048, 1632, 1632, 0
2048, 1633, 1633, 0
2048, 1634, 1634, 0
2048, 1635, 1635, 0
2048, 1636, 1636, 0
2048, 1637, 1637, 0
2048, 1638, 1638, 0
2048, 1639, 1639, 0
2048, 1640, 1640, 0
2048, 1641, 1641, 0
2048, 1642, 1642, 0
2048, 1643, 1643, 0
2048, 1644, 1644, 0
2048, 1645, 1645, 0
2048, 1646, 1646, 0
2048, 1647, 1647, 0
2048, 1648, 1648, 0
2048, 1649, 1649, 0
2048, 1650, 1650, 0
2048, 1651, 1651, 0
2048, 1652, 1652, 0
2048, 1653, 1653, 0
2048, 1654, 1654, 0
2048, 1655, 1655, 0
2048, 1656, 1656, 0
2048, 1657, 1657, 0
2048, 1658, 1658, 0
2048, 1659, 1659, 0
2048, 1660, 1660, 0
2048, 1661, 1661, 0
2048, 1662, 1662, 0
2048, 1663, 1663, 0
2048, 1664, 1664, 0
2048, 1665, 1665, 0
2048, 1666, 1666, 0
2048, 1667, 1667, 0
2048, 1668, 1668, 0
2048, 1669, 1669, 0
2048, 1670, 1670, 0
2048, 1671, 1671, 0
2048, 1672, 1672, 0
2048, 1673, 1673, 0
2048, 1674, 1674, 0
2048, 1675, 1675, 0
2048, 1676, 1676, 0
2048, 1677, 1677, 0
2048, 1678, 1678, 0
2048, 1679, 1679, 0
2048, 1680, 1680, 0
2048, 1681, 1681, 0
2048, 1682, 1682, 0
2048, 1683, 1683, 0
2048, 1684, 1684, 0
2048, 1685, 1685, 0
2048, 1686, 1686, 0
2048, 1687, 1687, 0
2048, 1688, 1688, 0
2048, 1689, 1689, 0
2048, 1690, 1690, 0
2048, 1691, 1691, 0
2048, 1692, 1692, 0
2048, 1693, 1693, 0
2048, 1694, 1694, 0
2048, 1695, 1695, 0
2048, 1696, 1696, 0
2048, 1697, 1697, 0
2048, 1698, 1698, 0
2048, 1699, 1699, 0
2048, 1700, 1700, 0
2048, 1701, 1701, 0
2048, 1702, 1702, 0
2048, 1703, 1703, 0
2048, 1704, 1704, 0
2048, 1705, 1705, 0
2048, 1706, 1706, 0
2048, 1707, 1707, 0
2048, 1708, 1708, 0
2048, 1709, 1709, 0
2048, 1710, 1710, 0
2048, 1711, 1711, 0
2048, 1712, 1712, 0
2048, 1713, 1713, 0
2048, 1714, 1714, 0
2048, 1715, 1715, 0
2048, 1716, 1716, 0
2048, 1717, 1717, 0
2048, 1718, 1718, 0
2048, 1719, 1719, 0
2048, 1720, 1720, 0
2048, 1721, 1721, 0
2048, 1722, 1722, 0
2048, 1723, 1723, 0
2048, 1724, 1724, 0
2048, 1725, 1725, 0
2048, 1726, 1726, 0
2048, 1727, 1727, 0
2048, 1728, 1728, 0
2048, 1729, 1729, 0
2048, 1730, 1730, 0
2048, 1731, 1731, 0
2048, 1732, 1732, 0
2048, 1733, 1733, 0
2048, 1734, 1734, 0
2048, 1735, 1735, 0
2048, 1736, 1736, 0
2048, 1737, 1737, 0
2048, 1738, 1738, 0
2048, 1739, 1739, 0
2048, 1740, 1740, 0
2048, 1741, 1741, 0
2048, 1742, 1742, 0
2048, 1743, 1743, 0
2048, 1744, 1744, 0
2048, 1745, 1745, 0
2048, 1746, 1746, 0
2048, 1747, 1747, 0
2048, 1748, 1748, 0
2048, 1749, 1749, 0
2048, 1750, 1750, 0
2048, 1751, 1751, 0
2048, 1752, 1752, 0
2048, 1753, 1753, 0
2048, 1754, 1754, 0
2048, 1755, 1755, 0
2048, 1756, 1756, 0
2048, 1757, 1757, 0
2048, 1758, 1758, 0
2048, 1759, 1759, 0
2048, 1760, 1760, 0
2048, 1761, 1761, 0
2048, 1762, 1762, 0
2048, 1763, 1763, 0
2048, 1764, 1764, 0
2048, 1765, 1765, 0
2048, 1766, 1766, 0
2048, 1767, 1767, 0
2048, 1768, 1768, 0
2048, 1769, 1769, 0
2048, 1770, 1770, 0
2048, 1771, 1771, 0
2048, 1772, 1772, 0
2048, 1773, 1773, 0
2048, 1774, 1774, 0
2048, 1775, 1775, 0
2048, 1776, 1776, 0
2048, 1777, 1777, 0
2048, 1778, 1778, 0
2048, 1779, 1779, 0
2048, 1780, 1780, 0
2048, 1781, 1781, 0
2048, 1782, 1782, 0
2048, 1783, 1783, 0
2048, 1784, 1784, 0
2048, 1785, 1785, 0
2048, 1786, 1786, 0
2048, 1787, 1787, 0
2048, 1788, 1788, 0
2048, 1789, 1789, 0
2048, 1790, 1790, 0
2048, 1791, 1791, 0
2048, 1792, 1792, 0
2048, 1793, 1793, 0
2048, 1794, 1794, 0
2048, 1795, 1795, 0
2048, 1796, 1796, 0
2048, 1797, 1797, 0
2048, 1798, 1798, 0
2048, 1799, 1799, 0
2048, 1800, 1800, 0
2048, 1801, 1801, 0
2048, 1802, 1802, 0
2048, 1803, 1803, 0
2048, 1804, 1804, 0
2048, 1805, 1805, 0
2048, 1806, 1806, 0
2048, 1807, 1807, 0
2048, 1808, 1808, 0
2048, 1809, 1809, 0
2048, 1810, 1810, 0
2048, 1811, 1811, 0
2048, 1812, 1812, 0
2048, 1813, 1813, 0
2048, 1814, 1814, 0
2048, 1815, 1815, 0
2048, 1816, 1816, 0
2048, 1817, 1817, 0
2048, 1818, 1818, 0
2048, 1819, 1819, 0
2048, 1820, 1820, 0
2048, 1821, 1821, 0
2048, 1822, 1822, 0
2048, 1823, 1823, 0
2048, 1824, 1824, 0
2048, 1825, 1825, 0
2048, 1826, 1826, 0
2048, 1827, 1827, 0
2048, 1828, 1828, 0
2048, 1829, 1829, 0
2048, 1830, 1830, 0
2048, 1831, 1831, 0
2048, 1832, 1832, 0
2048, 1833, 1833, 0
2048, 1834, 1834, 0
2048, 1835, 1835, 0
2048, 1836, 1836, 0
2048, 1837, 1837, 0
2048, 1838, 1838, 0
2048, 1839, 1839, 0
2048, 1840, 1840, 0
2048, 1841, 1841, 0
2048, 1842, 1842, 0
2048, 1843, 1843, 0
2048, 1844, 1844, 0
2048, 1845, 1845, 0
2048, 1846, 1846, 0
2048, 1847, 1847, 0
2048, 1848, 1848, 0
2048, 1849, 1849, 0
2048, 1850, 1850, 0
2048, 1851, 1851, 0
2048, 1852, 1852, 0
2048, 1853, 1853, 0
2048, 1854, 1854, 0
2048, 1855, 1855, 0
2048, 1856, 1856, 0
2048, 1857, 1857, 0
2048, 1858, 1858, 0
2048, 1859, 1859, 0
2048, 1860, 1860, 0
2048, 1861, 1861, 0
2048, 1862, 1862, 0
2048, 1863, 1863, 0
2048, 1864, 1864, 0
2048, 1865, 1865, 0
2048, 1866, 1866, 0
2048, 1867, 1867, 0
2048, 1868, 1868, 0
2048, 1869, 1869, 0
2048, 1870, 1870, 0
2048, 1871, 1871, 0
2048, 1872, 1872, 0
2048, 1873, 1873, 0
2048, 1874, 1874, 0
2048, 1875, 1875, 0
2048, 1876, 1876, 0
2048, 1877, 1877, 0
2048, 1878, 1878, 0
2048, 1879, 1879, 0
2048, 1880, 1880, 0
2048, 1881, 1881, 0
2048, 1882, 1882, 0
2048, 1883, 1883, 0
2048, 1884, 1884, 0
2048, 1885, 1885, 0
2048, 1886, 1886, 0
2048, 1887, 1887, 0
2048, 1888, 1888, 0
2048, 1889, 1889, 0
2048, 1890, 1890, 0
2048, 1891, 1891, 0
2048, 1892, 1892, 0
2048, 1893, 1893, 0
2048, 1894, 1894, 0
2048, 1895, 1895, 0
2048, 1896, 1896, 0
2048, 1897, 1897, 0
2048, 1898, 1898, 0
2048, 1899, 1899, 0
2048, 1900, 1900, 0
2048, 1901, 1901, 0
2048, 1902, 1902, 0
2048, 1903, 1903, 0
2048, 1904, 1904, 0
2048, 1905, 1905, 0
2048, 1906, 1906, 0
2048, 1907, 1907, 0
2048, 1908, 1908, 0
2048, 1909, 1909, 0
2048, 1910, 1910, 0
2048, 1911, 1911, 0
2048, 1912, 1912, 0
2048, 1913, 1913, 0
2048, 1914, 1914, 0
2048, 1915, 1915, 0
2048, 1916, 1916, 0
2048, 1917, 1917, 0
2048, 1918, 1918, 0
2048, 1919, 1919, 0
2048, 1920, 1920, 0
2048, 1921, 1921, 0
2048, 1922, 1922, 0
2048, 1923, 1923, 0
2048, 1924, 1924, 0
2048, 1925, 1925, 0
2048, 1926, 1926, 0
2048, 1927, 1927, 0
2048, 1928, 1928, 0
2048, 1929, 1929, 0
2048, 1930, 1930, 0
2048, 1931, 1931, 0
2048, 1932, 1932, 0
2048, 1933, 1933, 0
2048, 1934, 1934, 0
2048, 1935, 1935, 0
2048, 1936, 1936, 0
2048, 1937, 1937, 0
2048, 1938, 1938, 0
2048, 1939, 1939, 0
2048, 1940, 1940, 0
2048, 1941, 1941, 0
2048, 1942, 1942, 0
2048, 1943, 1943, 0
2048, 1944, 1944, 0
2048, 1945, 1945, 0
2048, 1946, 1946, 0
2048, 1947, 1947, 0
2048, 1948, 1948, 0
2048, 1949, 1949, 0
2048, 1950, 1950, 0
2048, 1951, 1951, 0
2048, 1952, 1952, 0
2048, 1953, 1953, 0
2048, 1954, 1954, 0
2048, 1955, 1955, 0
2048, 1956, 1956, 0
2048, 1957, 1957, 0
2048, 1958, 1958, 0
2048, 1959, 1959, 0
2048, 1960, 1960, 0
2048, 1961, 1961, 0
2048, 1962, 1962, 0
2048, 1963, 1963, 0
2048, 1964, 1964, 0
2048, 1965, 1965, 0
2048, 1966, 1966, 0
2048, 1967, 1967, 0
2048, 1968, 1968, 0
2048, 1969, 1969, 0
2048, 1970, 1970, 0
2048, 1971, 1971, 0
2048, 1972, 1972, 0
2048, 1973, 1973, 0
2048, 1974, 1974, 0
2048, 1975, 1975, 0
2048, 1976, 1976, 0
2048, 1977, 1977, 0
2048, 1978, 1978, 0
2048, 1979, 1979, 0
2048, 1980, 1980, 0
2048, 1981, 1981, 0
2048, 1982, 1982, 0
2048, 1983, 1983, 0
2048, 1984, 1984, 0
2048, 1985, 1985, 0
2048, 1986, 1986, 0
2048, 1987, 1987, 0
2048, 1988, 1988, 0
2048, 1989, 1989, 0
2048, 1990, 1990, 0
2048, 1991, 1991, 0
2048, 1992, 1992, 0
2048, 1993, 1993, 0
2048, 1994, 1994, 0
2048, 1995, 1995, 0
2048, 1996, 1996, 0
2048, 1997, 1997, 0
2048, 1998, 1998, 0
2048, 1999, 1999, 0
2048, 2000, 2000, 0
2048, 2001, 2001, 0
2048, 2002, 2002, 0
2048, 2003, 2003, 0
2048, 2004, 2004, 0
2048, 2005, 2005, 0
2048, 2006, 2006, 0
2048, 2007, 2007, 0
2048, 2008, 2008, 0
2048, 2009, 2009, 0
2048, 2010, 2010, 0
2048, 2011, 2011, 0
2048, 2012, 2012, 0
2048, 2013, 2013, 0
2048, 2014, 2014, 0
2048, 2015, 2015, 0
2048, 2016, 2016, 0
2048, 2017, 2017, 0
2048, 2018, 2018, 0
2048, 2019, 2019, 0
2048, 2020, 2020, 0
2048, 2021, 2021, 0
2048, 2022, 2022, 0
2048, 2023, 2023, 0
2048, 2024, 2024, 0
2048, 2025, 2025, 0
2048, 2026, 2026, 0
2048, 2027, 2027, 0
2048, 2028, 2028, 0
2048, 2029, 2029, 0
2048, 2030, 2030, 0
2048, 2031, 2031, 0
2048, 2032, 2032, 0
2048, 2033, 2033, 0
2048, 2034, 2034, 0
2048, 2035, 2035, 0
2048, 2036, 2036, 0
2048, 2037, 2037, 0
2048, 2038, 2038, 0
2048, 2039, 2039, 0
2048, 2040, 2040, 0
2048, 2041, 2041, 0
2048, 2042, 2042, 0
2048, 2043, 2043, 0
2048, 2044, 2044, 0
2048, 2045, 2045, 0
2048, 2046, 2046, 0
2048, 2047, 2047, 0
2048, 2048, 2048, 0
